,votes,eevp,eevp_source,timestamp,state,expected_votes,trump2016,votes2012,votes2016,vote_share_rep,vote_share_dem,vote_share_trd
8569,6828529,99,edison,2020-11-13T13:29:00Z,pennsylvania,6920000,2970733,5742040,6166708,0.489,0.498,0
8570,6829066,99,edison,2020-11-13T15:46:09Z,pennsylvania,6920000,2970733,5742040,6166708,0.489,0.498,0
8571,6829101,99,edison,2020-11-13T18:00:48Z,pennsylvania,6920000,2970733,5742040,6166708,0.489,0.498,0
8572,6830183,99,edison,2020-11-13T18:32:48Z,pennsylvania,6920000,2970733,5742040,6166708,0.489,0.498,0
8573,6830184,99,edison,2020-11-13T19:06:49Z,pennsylvania,6920000,2970733,5742040,6166708,0.489,0.498,0
8574,6830314,99,edison,2020-11-13T20:10:47Z,pennsylvania,6920000,2970733,5742040,6166708,0.489,0.498,0
8575,6831474,99,edison,2020-11-13T20:14:47Z,pennsylvania,6920000,2970733,5742040,6166708,0.489,0.498,0
8576,6834246,99,edison,2020-11-13T20:48:46Z,pennsylvania,6920000,2970733,5742040,6166708,0.489,0.498,0
8577,6834756,99,edison,2020-11-13T20:54:50Z,pennsylvania,6920000,2970733,5742040,6166708,0.489,0.498,0
8578,6836284,99,edison,2020-11-13T20:58:07Z,pennsylvania,6920000,2970733,5742040,6166708,0.489,0.498,0
8579,6842633,99,edison,2020-11-13T21:02:54Z,pennsylvania,6920000,2970733,5742040,6166708,0.489,0.498,0
8580,6842700,99,edison,2020-11-13T21:04:45Z,pennsylvania,6920000,2970733,5742040,6166708,0.489,0.498,0
8581,6843072,99,edison,2020-11-13T21:09:28Z,pennsylvania,6920000,2970733,5742040,6166708,0.489,0.498,0
8582,6845202,99,edison,2020-11-13T21:32:48Z,pennsylvania,6920000,2970733,5742040,6166708,0.489,0.498,0
8583,6847664,99,edison,2020-11-13T21:47:26Z,pennsylvania,6920000,2970733,5742040,6166708,0.489,0.498,0
8584,6848632,99,edison,2020-11-13T21:49:32Z,pennsylvania,6920000,2970733,5742040,6166708,0.489,0.498,0
8585,6848791,99,edison,2020-11-14T21:27:01Z,pennsylvania,6920000,2970733,5742040,6166708,0.489,0.498,0
8586,6853318,99,edison,2020-11-14T21:51:06Z,pennsylvania,6920000,2970733,5742040,6166708,0.489,0.499,0
8587,6854947,99,edison,2020-11-14T21:56:40Z,pennsylvania,6920000,2970733,5742040,6166708,0.489,0.499,0
8588,6855549,99,edison,2020-11-14T22:00:28Z,pennsylvania,6920000,2970733,5742040,6166708,0.489,0.498,0
8589,6856177,99,edison,2020-11-15T15:18:47Z,pennsylvania,6920000,2970733,5742040,6166708,0.489,0.499,0
8590,6856752,99,edison,2020-11-15T15:48:48Z,pennsylvania,6920000,2970733,5742040,6166708,0.489,0.499,0
8591,6860347,99,edison,2020-11-16T00:17:01Z,pennsylvania,6920000,2970733,5742040,6166708,0.489,0.499,0
8592,6863096,99,edison,2020-11-16T00:41:02Z,pennsylvania,6920000,2970733,5742040,6166708,0.489,0.499,0
8593,6868283,99,edison,2020-11-16T17:04:48Z,pennsylvania,6920000,2970733,5742040,6166708,0.489,0.499,0
8594,6868840,99,edison,2020-11-16T17:54:48Z,pennsylvania,6920000,2970733,5742040,6166708,0.489,0.499,0
8595,6869220,99,edison,2020-11-16T18:02:52Z,pennsylvania,6920000,2970733,5742040,6166708,0.489,0.499,0
8596,6869253,99,edison,2020-11-16T20:10:58Z,pennsylvania,6920000,2970733,5742040,6166708,0.489,0.499,0
8597,6869264,99,edison,2020-11-16T22:32:45Z,pennsylvania,6920000,2970733,5742040,6166708,0.489,0.499,0
8598,6878550,99,edison,2020-11-17T04:03:44Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.499,0
8599,6880576,99,edison,2020-11-17T15:10:47Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.499,0
8600,6880613,99,edison,2020-11-17T15:45:01Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.499,0
8601,6881795,99,edison,2020-11-17T15:52:47Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.499,0
8602,6882606,99,edison,2020-11-17T18:40:44Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.499,0
8603,6882608,99,edison,2020-11-17T19:00:50Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.499,0
8604,6882786,99,edison,2020-11-17T20:30:51Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.499,0
8605,6882849,99,edison,2020-11-17T21:10:50Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.499,0
8606,6883367,99,edison,2020-11-17T21:40:49Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.499,0
8607,6883448,99,edison,2020-11-17T21:50:52Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.499,0
8608,6893186,99,edison,2020-11-18T02:10:48Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8609,6893196,99,edison,2020-11-18T13:30:49Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8610,6893399,99,edison,2020-11-18T13:40:52Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8611,6893617,99,edison,2020-11-18T14:10:48Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8612,6893618,99,edison,2020-11-18T14:30:48Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8613,6893966,99,edison,2020-11-18T16:30:59Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8614,6894263,99,edison,2020-11-18T20:01:06Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8615,6901531,99,edison,2020-11-18T21:01:02Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8616,6904840,99,edison,2020-11-19T01:21:04Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8617,6909631,99,edison,2020-11-19T13:20:49Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8618,6909633,99,edison,2020-11-19T15:30:44Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8619,6910826,99,edison,2020-11-19T18:00:58Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8620,6910837,99,edison,2020-11-19T18:20:48Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8621,6911180,99,edison,2020-11-19T18:30:48Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8622,6911220,99,edison,2020-11-19T20:00:58Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8623,6911226,99,edison,2020-11-19T20:20:58Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8624,6911330,99,edison,2020-11-19T20:50:52Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8625,6911363,99,edison,2020-11-19T21:10:51Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8626,6911983,99,edison,2020-11-19T21:20:46Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8627,6911991,99,edison,2020-11-19T21:40:49Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8628,6912024,99,edison,2020-11-19T21:50:47Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8629,6912025,99,edison,2020-11-19T22:00:52Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8630,6913101,99,edison,2020-11-20T00:51:01Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8631,6909973,99,ap,2020-11-20T00:54:28.443Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8632,6913113,99,edison,2020-11-20T14:00:53Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8633,6913261,100,edison,2020-11-20T14:10:50Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8634,6913367,100,edison,2020-11-20T15:36:29Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8635,6914246,100,edison,2020-11-20T17:20:44Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8636,6914251,100,edison,2020-11-20T20:10:52Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8637,6914260,100,edison,2020-11-20T21:00:48Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8638,6914261,100,edison,2020-11-20T21:20:47Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8639,6915240,100,edison,2020-11-20T23:40:46Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8640,6915265,100,edison,2020-11-21T02:21:02Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8641,6915514,100,edison,2020-11-21T21:10:59Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8642,6915530,100,edison,2020-11-23T01:00:56Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8643,6915533,100,edison,2020-11-23T01:20:51Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8644,6916572,100,edison,2020-11-23T14:10:48Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8645,6917608,100,edison,2020-11-23T14:40:48Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8646,6917614,100,edison,2020-11-23T15:20:55Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8647,6917653,100,edison,2020-11-23T15:30:56Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8648,6917655,100,edison,2020-11-23T15:50:49Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8649,6917667,100,edison,2020-11-23T16:21:01Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8650,6917932,100,edison,2020-11-23T18:12:16Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8651,6917946,100,edison,2020-11-23T18:30:47Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8652,6918427,100,edison,2020-11-23T19:50:48Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8653,6918877,100,edison,2020-11-23T20:21:02Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8654,6919553,100,edison,2020-11-23T21:11:04Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8655,6919554,100,edison,2020-11-23T22:20:47Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8656,6919570,100,edison,2020-11-23T23:40:52Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8657,6921674,100,edison,2020-11-23T23:52:07Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8658,6922564,100,edison,2020-11-23T23:54:08Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8659,6922931,100,edison,2020-11-23T23:56:28Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8660,6923358,100,edison,2020-11-24T01:21:00Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8661,6923584,100,edison,2020-11-24T02:00:58Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8662,6923672,100,edison,2020-11-24T21:30:50Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8663,6923577,100,edison,2020-11-24T23:36:27Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8664,6923546,100,edison,2020-11-24T23:37:23Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8665,6923046,100,edison,2020-11-24T23:45:06Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8666,6922932,100,edison,2020-11-24T23:46:09Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8667,6956504,100,edison,2020-11-25T00:12:32Z,pennsylvania,6920000,2970733,5742040,6166708,0.486,0.502,0
8668,6956310,100,edison,2020-11-25T00:14:58Z,pennsylvania,6920000,2970733,5742040,6166708,0.486,0.502,0
8669,6956222,100,edison,2020-11-25T00:15:38Z,pennsylvania,6920000,2970733,5742040,6166708,0.486,0.502,0
8670,6955700,100,edison,2020-11-25T00:18:48Z,pennsylvania,6920000,2970733,5742040,6166708,0.486,0.502,0
8671,6921700,100,edison,2020-11-25T00:21:33Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8672,6921699,100,edison,2020-11-25T00:25:20Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8673,6924006,100,edison,2020-11-25T21:49:35Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8674,6924153,100,edison,2020-12-01T16:50:46Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8675,6924179,100,edison,2020-12-01T20:11:03Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8676,6924181,100,edison,2020-12-02T00:41:00Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8677,6924183,100,edison,2020-12-02T11:31:00Z,pennsylvania,6920000,2970733,5742040,6166708,0.488,0.5,0
8678,0,0,edison,2020-11-04T07:01:20Z,rhode-island,520000,180543,446049,464144,0.0,0.0,0
8679,2958,1,edison,2020-11-04T01:14:14Z,rhode-island,520000,180543,446049,464144,0.41,0.57,0
8680,8231,2,edison,2020-11-04T01:16:02Z,rhode-island,520000,180543,446049,464144,0.42,0.56,0
8681,20446,4,edison,2020-11-04T01:18:01Z,rhode-island,520000,180543,446049,464144,0.49,0.491,0
8682,42193,8,edison,2020-11-04T01:22:01Z,rhode-island,520000,180543,446049,464144,0.508,0.472,0
8683,73105,14,edison,2020-11-04T01:26:02Z,rhode-island,520000,180543,446049,464144,0.509,0.471,0
8684,96102,18,edison,2020-11-04T01:28:01Z,rhode-island,520000,180543,446049,464144,0.512,0.468,0
8685,124809,24,edison,2020-11-04T01:32:02Z,rhode-island,520000,180543,446049,464144,0.534,0.447,0
8686,127594,25,edison,2020-11-04T01:33:56Z,rhode-island,520000,180543,446049,464144,0.535,0.446,0
8687,152904,29,edison,2020-11-04T01:35:06Z,rhode-island,520000,180543,446049,464144,0.537,0.443,0
8688,161933,31,edison,2020-11-04T01:36:00Z,rhode-island,520000,180543,446049,464144,0.539,0.441,0
8689,166726,32,edison,2020-11-04T01:40:57Z,rhode-island,520000,180543,446049,464144,0.54,0.44,0
8690,171060,33,edison,2020-11-04T01:43:59Z,rhode-island,520000,180543,446049,464144,0.541,0.439,0
8691,173429,33,edison,2020-11-04T01:45:58Z,rhode-island,520000,180543,446049,464144,0.541,0.439,0
8692,173628,33,edison,2020-11-04T01:52:02Z,rhode-island,520000,180543,446049,464144,0.541,0.438,0
8693,173840,33,edison,2020-11-04T02:01:57Z,rhode-island,520000,180543,446049,464144,0.541,0.439,0
8694,174291,34,edison,2020-11-04T02:22:26Z,rhode-island,520000,180543,446049,464144,0.542,0.438,0
8695,174631,34,edison,2020-11-04T02:33:01Z,rhode-island,520000,180543,446049,464144,0.542,0.438,0
8696,175315,34,edison,2020-11-04T02:33:32Z,rhode-island,520000,180543,446049,464144,0.541,0.438,0
8697,175443,34,edison,2020-11-04T02:34:27Z,rhode-island,520000,180543,446049,464144,0.541,0.438,0
8698,175493,34,edison,2020-11-04T03:11:12Z,rhode-island,520000,180543,446049,464144,0.541,0.438,0
8699,181818,35,edison,2020-11-04T03:11:48Z,rhode-island,520000,180543,446049,464144,0.532,0.448,0
8700,183459,35,edison,2020-11-04T03:37:16Z,rhode-island,520000,180543,446049,464144,0.533,0.448,0
8701,196730,38,edison,2020-11-04T03:37:55Z,rhode-island,520000,180543,446049,464144,0.526,0.455,0
8702,205725,40,edison,2020-11-04T03:47:58Z,rhode-island,520000,180543,446049,464144,0.523,0.458,0
8703,212407,41,edison,2020-11-04T03:55:15Z,rhode-island,520000,180543,446049,464144,0.51,0.472,0
8704,222983,43,edison,2020-11-04T03:56:46Z,rhode-island,520000,180543,446049,464144,0.501,0.481,0
8705,243820,47,edison,2020-11-04T03:56:52Z,rhode-island,520000,180543,446049,464144,0.495,0.487,0
8706,263672,51,edison,2020-11-04T04:10:20Z,rhode-island,520000,180543,446049,464144,0.489,0.494,0
8707,267432,51,edison,2020-11-04T04:24:39Z,rhode-island,520000,180543,446049,464144,0.488,0.495,0
8708,267419,51,edison,2020-11-04T04:54:56Z,rhode-island,520000,180543,446049,464144,0.488,0.495,0
8709,327644,63,edison,2020-11-04T06:00:04Z,rhode-island,520000,180543,446049,464144,0.486,0.498,0
8710,477068,92,edison,2020-11-04T06:08:50Z,rhode-island,520000,180543,446049,464144,0.393,0.592,0
8711,481695,93,edison,2020-11-04T06:12:55Z,rhode-island,520000,180543,446049,464144,0.393,0.592,0
8712,500390,96,edison,2020-11-04T21:13:02Z,rhode-island,520000,180543,446049,464144,0.392,0.594,0
8713,505201,97,edison,2020-11-06T21:48:51Z,rhode-island,520000,180543,446049,464144,0.391,0.594,0
8714,513323,99,edison,2020-11-10T13:09:07Z,rhode-island,520000,180543,446049,464144,0.389,0.596,0
8715,513411,99,edison,2020-11-10T23:02:51Z,rhode-island,520000,180543,446049,464144,0.389,0.596,0
8716,513503,99,edison,2020-11-10T23:02:58Z,rhode-island,520000,180543,446049,464144,0.389,0.596,0
8717,513602,99,edison,2020-11-13T21:51:01Z,rhode-island,520000,180543,446049,464144,0.389,0.596,0
8718,513627,99,edison,2020-11-24T19:40:55Z,rhode-island,520000,180543,446049,464144,0.389,0.596,0
8719,517757,99,edison,2020-11-25T04:38:09Z,rhode-island,520000,180543,446049,464144,0.386,0.594,0
8720,0,0,edison,2020-11-04T08:39:42Z,south-carolina,2513329,1155389,1964118,2103027,0.0,0.0,0
8721,437,0,edison,2020-11-04T00:13:12Z,south-carolina,2513329,1155389,1964118,2103027,0.705,0.295,0
8722,694,0,edison,2020-11-04T00:14:44Z,south-carolina,2513329,1155389,1964118,2103027,0.604,0.396,0
8723,1919,0,edison,2020-11-04T00:16:15Z,south-carolina,2513329,1155389,1964118,2103027,0.713,0.287,0
8724,2171,0,edison,2020-11-04T00:16:31Z,south-carolina,2513329,1155389,1964118,2103027,0.656,0.344,0
8725,2596,0,edison,2020-11-04T00:18:24Z,south-carolina,2513329,1155389,1964118,2103027,0.633,0.367,0
8726,3266,0,edison,2020-11-04T00:22:53Z,south-carolina,2513329,1155389,1964118,2103027,0.664,0.336,0
8727,3568,0,edison,2020-11-04T00:24:07Z,south-carolina,2513329,1155389,1964118,2103027,0.672,0.328,0
8728,5139,0,edison,2020-11-04T00:25:48Z,south-carolina,2513329,1155389,1964118,2103027,0.704,0.296,0
8729,5955,0,edison,2020-11-04T00:26:01Z,south-carolina,2513329,1155389,1964118,2103027,0.676,0.324,0
8730,7190,0,edison,2020-11-04T00:27:06Z,south-carolina,2513329,1155389,1964118,2103027,0.704,0.296,0
8731,7940,0,edison,2020-11-04T00:29:06Z,south-carolina,2513329,1155389,1964118,2103027,0.704,0.296,0
8732,8529,0,edison,2020-11-04T00:31:28Z,south-carolina,2513329,1155389,1964118,2103027,0.713,0.287,0
8733,10041,0,edison,2020-11-04T00:32:07Z,south-carolina,2513329,1155389,1964118,2103027,0.704,0.296,0
8734,11385,0,edison,2020-11-04T00:32:39Z,south-carolina,2513329,1155389,1964118,2103027,0.672,0.327,0
8735,11647,0,edison,2020-11-04T00:33:53Z,south-carolina,2513329,1155389,1964118,2103027,0.669,0.33,0
8736,13346,1,edison,2020-11-04T00:35:17Z,south-carolina,2513329,1155389,1964118,2103027,0.648,0.351,0
8737,13971,1,edison,2020-11-04T00:37:55Z,south-carolina,2513329,1155389,1964118,2103027,0.648,0.352,0
8738,18067,1,edison,2020-11-04T00:39:05Z,south-carolina,2513329,1155389,1964118,2103027,0.647,0.351,0
8739,26352,1,edison,2020-11-04T00:40:59Z,south-carolina,2513329,1155389,1964118,2103027,0.562,0.434,0
8740,26483,1,edison,2020-11-04T00:41:20Z,south-carolina,2513329,1155389,1964118,2103027,0.562,0.434,0
8741,26751,1,edison,2020-11-04T00:42:03Z,south-carolina,2513329,1155389,1964118,2103027,0.563,0.433,0
8742,33832,1,edison,2020-11-04T00:47:41Z,south-carolina,2513329,1155389,1964118,2103027,0.559,0.435,0
8743,33986,1,edison,2020-11-04T00:51:56Z,south-carolina,2513329,1155389,1964118,2103027,0.559,0.436,0
8744,79291,3,edison,2020-11-04T00:53:56Z,south-carolina,2513329,1155389,1964118,2103027,0.462,0.528,0
8745,79742,3,edison,2020-11-04T00:57:59Z,south-carolina,2513329,1155389,1964118,2103027,0.464,0.527,0
8746,84566,3,edison,2020-11-04T00:58:36Z,south-carolina,2513329,1155389,1964118,2103027,0.452,0.538,0
8747,87758,3,edison,2020-11-04T00:59:15Z,south-carolina,2513329,1155389,1964118,2103027,0.45,0.54,0
8748,89718,4,edison,2020-11-04T01:00:15Z,south-carolina,2513329,1155389,1964118,2103027,0.451,0.54,0
8749,96514,4,edison,2020-11-04T01:01:03Z,south-carolina,2513329,1155389,1964118,2103027,0.441,0.55,0
8750,114078,5,edison,2020-11-04T01:03:35Z,south-carolina,2513329,1155389,1964118,2103027,0.458,0.532,0
8751,121134,5,edison,2020-11-04T01:06:02Z,south-carolina,2513329,1155389,1964118,2103027,0.465,0.526,0
8752,122180,5,edison,2020-11-04T01:07:41Z,south-carolina,2513329,1155389,1964118,2103027,0.467,0.523,0
8753,128792,5,edison,2020-11-04T01:09:21Z,south-carolina,2513329,1155389,1964118,2103027,0.468,0.522,0
8754,139206,6,edison,2020-11-04T01:10:16Z,south-carolina,2513329,1155389,1964118,2103027,0.453,0.537,0
8755,147392,6,edison,2020-11-04T01:13:15Z,south-carolina,2513329,1155389,1964118,2103027,0.449,0.537,0
8756,169487,7,edison,2020-11-04T01:13:58Z,south-carolina,2513329,1155389,1964118,2103027,0.46,0.527,0
8757,191945,8,edison,2020-11-04T01:14:21Z,south-carolina,2513329,1155389,1964118,2103027,0.463,0.524,0
8758,193190,8,edison,2020-11-04T01:16:18Z,south-carolina,2513329,1155389,1964118,2103027,0.464,0.523,0
8759,198551,8,edison,2020-11-04T01:18:41Z,south-carolina,2513329,1155389,1964118,2103027,0.468,0.519,0
8760,200700,8,edison,2020-11-04T01:22:08Z,south-carolina,2513329,1155389,1964118,2103027,0.47,0.518,0
8761,211642,8,edison,2020-11-04T01:22:47Z,south-carolina,2513329,1155389,1964118,2103027,0.476,0.512,0
